match_id,city,winner,total_runs_x,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs_y,player_dismissed,dismissal_kind,fielder,current_score,runs_left,balls_left,wickets,crr,rrr,result
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,11,4,Mohammed Shami,A Mishra,Harbhajan Singh,0,0,0,0,0,0,0,0,0,1,caught,KA Pollard,57,156,56,1,5.34375,16.714285714285715,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,11,5,A Mishra,Z Khan,Harbhajan Singh,0,0,0,0,0,0,1,0,1,0,,,58,155,55,1,5.3538461538461535,16.90909090909091,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,11,6,Z Khan,A Mishra,Harbhajan Singh,0,0,0,0,0,0,0,0,0,0,,,58,155,54,1,5.2727272727272725,17.22222222222222,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,12,1,A Mishra,Z Khan,KV Sharma,0,1,0,0,0,0,0,1,1,0,,,59,154,53,1,5.2835820895522385,17.433962264150942,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,12,2,A Mishra,Z Khan,KV Sharma,0,0,0,0,0,0,2,0,2,0,,,61,152,52,1,5.382352941176471,17.53846153846154,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,12,3,A Mishra,Z Khan,KV Sharma,0,0,0,0,0,0,1,0,1,0,,,62,151,51,1,5.391304347826087,17.764705882352942,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,12,4,Z Khan,A Mishra,KV Sharma,0,0,0,0,0,0,1,0,1,0,,,63,150,50,1,5.4,18.0,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,12,5,A Mishra,Z Khan,KV Sharma,0,0,0,0,0,0,0,0,0,0,,,63,150,49,1,5.323943661971831,18.367346938775512,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,12,6,A Mishra,Z Khan,KV Sharma,0,0,0,0,0,0,0,0,0,0,,,63,150,48,1,5.25,18.75,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,12,7,A Mishra,Z Khan,KV Sharma,0,0,0,0,0,0,1,0,1,0,,,64,149,47,1,5.260273972602739,19.02127659574468,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,13,1,A Mishra,Z Khan,HH Pandya,0,0,0,0,0,0,1,0,1,0,,,65,148,47,1,5.342465753424658,18.893617021276597,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,13,2,Z Khan,A Mishra,HH Pandya,0,0,0,0,0,0,0,0,0,0,,,65,148,46,1,5.27027027027027,19.304347826086957,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,13,3,Z Khan,A Mishra,HH Pandya,0,0,0,0,0,0,0,0,0,0,,,65,148,45,1,5.2,19.733333333333334,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,13,4,Z Khan,A Mishra,HH Pandya,0,0,0,0,0,0,0,0,0,0,,,65,148,44,1,5.131578947368421,20.181818181818183,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,13,5,Z Khan,A Mishra,HH Pandya,0,0,0,0,0,0,0,0,0,0,,,65,148,43,1,5.064935064935065,20.651162790697676,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,13,6,Z Khan,A Mishra,HH Pandya,0,0,0,0,0,0,1,0,1,0,,,66,147,42,1,5.076923076923077,21.0,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,14,1,Z Khan,A Mishra,KV Sharma,0,0,0,0,0,0,0,0,0,0,,,66,147,41,1,5.012658227848101,21.51219512195122,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,14,2,Z Khan,A Mishra,KV Sharma,0,0,0,0,0,0,0,0,0,0,,,66,147,40,1,4.95,22.05,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,14,3,Z Khan,A Mishra,KV Sharma,0,0,0,0,0,0,0,0,0,0,,,66,147,39,1,4.888888888888889,22.615384615384617,0
44,Delhi,Mumbai Indians,212,2,Delhi Daredevils,Mumbai Indians,14,4,Z Khan,A Mishra,KV Sharma,0,0,0,0,0,0,0,0,0,1,caught,N Rana,66,147,38,0,4.829268292682927,23.210526315789473,0
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,1,1,CA Lynn,SP Narine,A Choudhary,0,0,0,0,0,0,0,0,0,0,,,0,159,119,10,0.0,8.016806722689076,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,1,2,CA Lynn,SP Narine,A Choudhary,0,0,0,0,0,0,4,0,4,0,,,4,155,118,10,12.0,7.88135593220339,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,1,3,CA Lynn,SP Narine,A Choudhary,0,0,0,0,0,0,4,0,4,0,,,8,151,117,10,16.0,7.743589743589744,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,1,4,CA Lynn,SP Narine,A Choudhary,0,0,0,0,0,0,6,0,6,0,,,14,145,116,10,21.0,7.5,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,1,5,CA Lynn,SP Narine,A Choudhary,0,0,0,0,0,0,0,0,0,0,,,14,145,115,10,16.8,7.565217391304348,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,1,6,CA Lynn,SP Narine,A Choudhary,0,0,0,0,0,0,0,0,0,0,,,14,145,114,10,14.0,7.631578947368421,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,1,SP Narine,CA Lynn,S Badree,0,0,0,0,0,0,0,0,0,0,,,14,145,113,10,12.0,7.699115044247788,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,2,SP Narine,CA Lynn,S Badree,0,0,0,0,0,0,0,0,0,0,,,14,145,112,10,10.5,7.767857142857143,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,3,SP Narine,CA Lynn,S Badree,0,0,0,0,0,0,4,0,4,0,,,18,141,111,10,12.0,7.621621621621622,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,4,SP Narine,CA Lynn,S Badree,0,0,0,0,0,0,1,0,1,0,,,19,140,110,10,11.4,7.636363636363637,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,5,CA Lynn,SP Narine,S Badree,0,0,0,0,0,0,0,0,0,0,,,19,140,109,10,10.363636363636363,7.706422018348624,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,6,CA Lynn,SP Narine,S Badree,0,0,0,0,0,0,1,0,1,0,,,20,139,108,10,10.0,7.722222222222222,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,3,1,CA Lynn,SP Narine,YS Chahal,0,0,0,0,0,0,0,0,0,0,,,20,139,107,10,9.23076923076923,7.794392523364486,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,3,2,CA Lynn,SP Narine,YS Chahal,0,0,0,0,0,0,4,0,4,0,,,24,135,106,10,10.285714285714286,7.6415094339622645,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,3,3,CA Lynn,SP Narine,YS Chahal,0,0,0,0,0,0,0,0,0,0,,,24,135,105,10,9.6,7.714285714285714,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,3,4,CA Lynn,SP Narine,YS Chahal,0,0,0,0,0,0,6,0,6,0,,,30,129,104,10,11.25,7.4423076923076925,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,3,5,CA Lynn,SP Narine,YS Chahal,0,0,0,0,0,0,0,0,0,0,,,30,129,103,10,10.588235294117647,7.514563106796117,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,3,6,CA Lynn,SP Narine,YS Chahal,0,0,0,0,0,0,4,0,4,0,,,34,125,102,10,11.333333333333334,7.352941176470588,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,4,1,SP Narine,CA Lynn,S Badree,0,0,0,0,0,0,6,0,6,0,,,40,119,101,10,12.631578947368421,7.069306930693069,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,4,2,SP Narine,CA Lynn,S Badree,0,0,0,0,0,0,6,0,6,0,,,46,113,100,10,13.8,6.78,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,4,3,SP Narine,CA Lynn,S Badree,0,0,0,0,0,0,6,0,6,0,,,52,107,99,10,14.857142857142858,6.484848484848484,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,4,4,SP Narine,CA Lynn,S Badree,0,0,0,0,0,0,4,0,4,0,,,56,103,98,10,15.272727272727273,6.3061224489795915,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,4,5,SP Narine,CA Lynn,S Badree,0,0,0,0,0,0,2,0,2,0,,,58,101,97,10,15.130434782608695,6.247422680412371,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,4,6,SP Narine,CA Lynn,S Badree,0,0,0,0,0,0,1,0,1,0,,,59,100,96,10,14.75,6.25,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,1,SP Narine,CA Lynn,S Aravind,0,0,0,0,0,0,2,0,2,0,,,61,98,95,10,14.64,6.189473684210526,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,2,SP Narine,CA Lynn,S Aravind,0,0,0,0,0,0,4,0,4,0,,,65,94,94,10,15.0,6.0,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,3,SP Narine,CA Lynn,S Aravind,0,0,0,0,0,0,4,0,4,0,,,69,90,93,10,15.333333333333334,5.806451612903226,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,4,SP Narine,CA Lynn,S Aravind,0,0,0,0,0,0,4,0,4,0,,,73,86,92,10,15.642857142857142,5.608695652173913,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,5,SP Narine,CA Lynn,S Aravind,0,1,0,0,0,0,0,1,1,0,,,74,85,91,10,15.310344827586206,5.604395604395604,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,6,SP Narine,CA Lynn,S Aravind,0,1,0,0,0,0,0,1,1,0,,,75,84,90,10,15.0,5.6,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,7,SP Narine,CA Lynn,S Aravind,0,0,0,0,0,0,6,0,6,0,,,81,78,89,10,15.67741935483871,5.258426966292135,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,5,8,SP Narine,CA Lynn,S Aravind,0,0,0,0,0,0,4,0,4,0,,,85,74,88,10,15.9375,5.045454545454546,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,6,1,CA Lynn,SP Narine,YS Chahal,0,0,0,0,0,0,6,0,6,0,,,91,68,89,10,17.612903225806452,4.584269662921348,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,6,2,CA Lynn,SP Narine,YS Chahal,0,0,0,0,0,0,4,0,4,0,,,95,64,88,10,17.8125,4.363636363636363,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,6,3,CA Lynn,SP Narine,YS Chahal,0,0,0,0,0,0,2,0,2,0,,,97,62,87,10,17.636363636363637,4.275862068965517,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,6,4,CA Lynn,SP Narine,YS Chahal,0,0,0,0,0,0,2,0,2,0,,,99,60,86,10,17.470588235294116,4.186046511627907,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,6,5,CA Lynn,SP Narine,YS Chahal,0,0,0,0,0,0,0,0,0,0,,,99,60,85,10,16.97142857142857,4.235294117647059,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,6,6,CA Lynn,SP Narine,YS Chahal,0,0,0,0,0,0,6,0,6,0,,,105,54,84,10,17.5,3.857142857142857,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,7,1,SP Narine,CA Lynn,A Choudhary,0,0,0,0,0,0,0,0,0,1,caught,KM Jadhav,105,54,83,9,17.027027027027028,3.9036144578313254,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,7,2,C de Grandhomme,CA Lynn,A Choudhary,0,0,0,0,0,0,0,0,0,0,,,105,54,82,9,16.57894736842105,3.951219512195122,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,7,3,C de Grandhomme,CA Lynn,A Choudhary,0,0,0,0,0,0,0,0,0,0,,,105,54,81,9,16.153846153846153,4.0,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,7,4,C de Grandhomme,CA Lynn,A Choudhary,0,0,0,0,0,0,0,0,0,0,,,105,54,80,9,15.75,4.05,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,7,5,C de Grandhomme,CA Lynn,A Choudhary,0,0,0,0,0,0,0,0,0,0,,,105,54,79,9,15.365853658536585,4.10126582278481,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,7,6,C de Grandhomme,CA Lynn,A Choudhary,0,0,0,0,0,0,0,0,0,0,,,105,54,78,9,15.0,4.153846153846154,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,8,1,CA Lynn,C de Grandhomme,P Negi,0,0,0,0,0,0,1,0,1,0,,,106,53,77,9,14.790697674418604,4.12987012987013,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,8,2,C de Grandhomme,CA Lynn,P Negi,0,0,0,0,0,0,1,0,1,0,,,107,52,76,9,14.590909090909092,4.105263157894737,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,8,3,CA Lynn,C de Grandhomme,P Negi,0,0,0,0,0,0,0,0,0,1,bowled,,107,52,75,8,14.266666666666667,4.16,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,8,4,G Gambhir,C de Grandhomme,P Negi,0,0,0,0,0,0,1,0,1,0,,,108,51,74,8,14.08695652173913,4.135135135135135,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,8,5,C de Grandhomme,G Gambhir,P Negi,0,0,0,0,0,0,1,0,1,0,,,109,50,73,8,13.914893617021276,4.109589041095891,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,8,6,G Gambhir,C de Grandhomme,P Negi,0,0,0,0,0,0,1,0,1,0,,,110,49,72,8,13.75,4.083333333333333,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,9,1,G Gambhir,C de Grandhomme,A Choudhary,0,0,0,0,0,0,1,0,1,0,,,111,48,71,8,13.591836734693878,4.056338028169014,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,9,2,C de Grandhomme,G Gambhir,A Choudhary,0,0,0,0,0,0,2,0,2,0,,,113,46,70,8,13.56,3.942857142857143,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,9,3,C de Grandhomme,G Gambhir,A Choudhary,0,0,0,0,0,0,1,0,1,0,,,114,45,69,8,13.411764705882353,3.9130434782608696,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,9,4,G Gambhir,C de Grandhomme,A Choudhary,0,0,0,0,0,0,0,0,0,0,,,114,45,68,8,13.153846153846153,3.9705882352941178,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,9,5,G Gambhir,C de Grandhomme,A Choudhary,0,0,0,0,0,0,1,0,1,0,,,115,44,67,8,13.018867924528301,3.9402985074626864,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,9,6,C de Grandhomme,G Gambhir,TM Head,0,0,0,0,0,0,0,0,0,0,,,115,44,66,8,12.777777777777779,4.0,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,10,1,G Gambhir,C de Grandhomme,S Badree,0,0,0,0,0,0,0,0,0,0,,,115,44,65,8,12.545454545454545,4.061538461538461,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,10,2,G Gambhir,C de Grandhomme,S Badree,0,0,0,0,0,0,1,0,1,0,,,116,43,64,8,12.428571428571429,4.03125,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,10,3,C de Grandhomme,G Gambhir,S Badree,0,0,0,2,0,0,0,2,2,0,,,118,41,63,8,12.421052631578947,3.9047619047619047,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,10,4,C de Grandhomme,G Gambhir,S Badree,0,0,0,0,0,0,1,0,1,0,,,119,40,62,8,12.310344827586206,3.870967741935484,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,10,5,G Gambhir,C de Grandhomme,S Badree,0,0,0,0,0,0,1,0,1,0,,,120,39,61,8,12.203389830508474,3.8360655737704916,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,10,6,C de Grandhomme,G Gambhir,S Badree,0,0,0,0,0,0,6,0,6,0,,,126,33,60,8,12.6,3.3,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,11,1,G Gambhir,C de Grandhomme,P Negi,0,0,0,0,0,0,2,0,2,0,,,128,31,59,8,12.59016393442623,3.152542372881356,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,11,2,G Gambhir,C de Grandhomme,P Negi,0,0,0,0,0,0,1,0,1,0,,,129,30,58,8,12.483870967741936,3.103448275862069,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,11,3,C de Grandhomme,G Gambhir,P Negi,0,0,0,0,0,0,4,0,4,0,,,133,26,57,8,12.666666666666666,2.736842105263158,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,11,4,C de Grandhomme,G Gambhir,P Negi,0,0,0,0,0,0,0,0,0,0,,,133,26,56,8,12.46875,2.7857142857142856,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,11,5,C de Grandhomme,G Gambhir,P Negi,0,0,0,0,0,0,2,0,2,0,,,135,24,55,8,12.461538461538462,2.618181818181818,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,11,6,C de Grandhomme,G Gambhir,P Negi,0,0,0,0,0,0,1,0,1,0,,,136,23,54,8,12.363636363636363,2.5555555555555554,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,12,1,C de Grandhomme,G Gambhir,YS Chahal,0,0,0,0,0,0,2,0,2,0,,,138,21,53,8,12.35820895522388,2.3773584905660377,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,12,2,C de Grandhomme,G Gambhir,YS Chahal,0,0,0,0,0,0,0,0,0,0,,,138,21,52,8,12.176470588235293,2.423076923076923,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,12,3,C de Grandhomme,G Gambhir,YS Chahal,0,0,0,0,0,0,0,0,0,0,,,138,21,51,8,12.0,2.4705882352941178,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,12,4,C de Grandhomme,G Gambhir,YS Chahal,0,0,0,1,0,0,0,1,1,0,,,139,20,50,8,11.914285714285715,2.4,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,12,5,G Gambhir,C de Grandhomme,YS Chahal,0,0,0,0,0,0,1,0,1,0,,,140,19,49,8,11.830985915492958,2.326530612244898,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,12,6,C de Grandhomme,G Gambhir,YS Chahal,0,0,0,0,0,0,1,0,1,0,,,141,18,48,8,11.75,2.25,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,13,1,C de Grandhomme,G Gambhir,TM Head,0,0,0,0,0,0,1,0,1,0,,,142,17,47,8,11.67123287671233,2.1702127659574466,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,13,2,G Gambhir,C de Grandhomme,TM Head,0,0,0,0,0,0,1,0,1,0,,,143,16,46,8,11.594594594594595,2.0869565217391304,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,13,3,C de Grandhomme,G Gambhir,TM Head,0,0,0,0,0,0,1,0,1,0,,,144,15,45,8,11.52,2.0,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,13,4,G Gambhir,C de Grandhomme,TM Head,0,0,0,0,0,0,1,0,1,0,,,145,14,44,8,11.447368421052632,1.9090909090909092,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,13,5,C de Grandhomme,G Gambhir,TM Head,0,0,0,0,0,0,6,0,6,0,,,151,8,43,8,11.766233766233766,1.1162790697674418,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,13,6,C de Grandhomme,G Gambhir,TM Head,0,0,0,0,0,0,1,0,1,0,,,152,7,42,8,11.692307692307692,1.0,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,1,C de Grandhomme,G Gambhir,P Negi,0,0,0,0,0,0,0,0,0,0,,,152,7,41,8,11.544303797468354,1.024390243902439,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,2,C de Grandhomme,G Gambhir,P Negi,0,0,0,0,0,0,0,0,0,1,stumped,KM Jadhav,152,7,40,7,11.4,1.05,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,3,MK Pandey,G Gambhir,P Negi,0,0,0,0,0,0,1,0,1,0,,,153,6,39,7,11.333333333333334,0.9230769230769231,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,4,G Gambhir,MK Pandey,P Negi,0,0,0,0,0,0,1,0,1,0,,,154,5,38,7,11.268292682926829,0.7894736842105263,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,5,MK Pandey,G Gambhir,P Negi,0,0,0,0,0,0,1,0,1,0,,,155,4,37,7,11.204819277108435,0.6486486486486487,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,6,G Gambhir,MK Pandey,P Negi,0,0,0,0,0,0,1,0,1,0,,,156,3,36,7,11.142857142857142,0.5,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,1,G Gambhir,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,1,caught,P Negi,156,3,35,6,11.011764705882353,0.5142857142857142,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,2,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,0,,,156,3,34,6,10.883720930232558,0.5294117647058824,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,3,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,0,,,156,3,33,6,10.758620689655173,0.5454545454545454,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,4,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,0,,,156,3,32,6,10.636363636363637,0.5625,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,5,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,0,,,156,3,31,6,10.51685393258427,0.5806451612903226,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,6,YK Pathan,MK Pandey,YS Chahal,0,1,0,0,0,0,0,1,1,0,,,157,2,30,6,10.466666666666667,0.4,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,7,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,0,,,157,2,29,6,10.351648351648352,0.41379310344827586,1
45,Bangalore,Kolkata Knight Riders,158,2,Kolkata Knight Riders,Royal Challengers Bangalore,16,1,MK Pandey,YK Pathan,P Negi,0,0,0,0,0,0,2,0,2,0,,,159,0,29,6,10.483516483516484,0.0,1
47,Hyderabad,Sunrisers Hyderabad,138,2,Sunrisers Hyderabad,Mumbai Indians,1,1,DA Warner,S Dhawan,Harbhajan Singh,0,0,0,0,0,0,0,0,0,0,,,0,139,119,10,0.0,7.008403361344538,1
47,Hyderabad,Sunrisers Hyderabad,138,2,Sunrisers Hyderabad,Mumbai Indians,1,2,DA Warner,S Dhawan,Harbhajan Singh,0,0,0,0,0,0,4,0,4,0,,,4,135,118,10,12.0,6.864406779661017,1
47,Hyderabad,Sunrisers Hyderabad,138,2,Sunrisers Hyderabad,Mumbai Indians,1,3,DA Warner,S Dhawan,Harbhajan Singh,0,0,0,0,0,0,1,0,1,0,,,5,134,117,10,10.0,6.871794871794871,1
